https://en.wikipedia.org/wiki/List_of_railway_stations_in_India
Sorbhog Junction 	SBE 	Assam 	NFR/Northeast Frontier 	52 m 	[184]
Sorupeta 	SPQ 	Assam 	NFR/Northeast Frontier 	47 m 	[185]
Soro 	SORO 	Odisha
Soron 	SRN 	
Sri Dungargarh 	SDGH 	Rajasthan
Sri Kalahasti 	KHT 	Andhra Pradesh
Srikakulam Road 	CHE 	Andhra Pradesh
Srikrishna Nagar 	SKN 	
Sriramnagar 	SRNR 	Andhra Pradesh
Srirampur, Assam 	SRPB 	Assam 	NFR/Northeast Frontier 	50 m 	[186]
Srirangam 	SRGM 	Tamil Nadu
Srivilliputtur 	SVPR 	Tamil Nadu
Subansiri 	SUZ 	
Subedarganj 	SFG 	
Subrahmanya Road 	SBHR 	Karnataka
Subzi Mandi 	SZM 	Delhi
Suchipind 	SCPD 	
Sudsar 	SDF 	
Sujangarh 	SUJH 	
Sujanpur 	SJNP 	
Sukhisewaniyan 	SUW 	
Sukhpar Roha 	SRHA 	
Sukhpur 	SUKP 	
Sukritipur 	SQF 	Assam 	NFR/Northeast Frontier 	24 m 	[187]
Suladhal 	SUL 	
Sulah Himachal Pradesh 	SLHP 	Himachal Pradesh
Sulgare 	SGRE 	
Sullurupeta 	SPE 	Andhra Pradesh
Sultanganj 	SGG 	
Sultanpur 	SLN 	
Sultanpur Lodi 	SQR 	
Sulur Road (Coimbatore) 	SUU 	Tamil Nadu
Sumer 	SUMR 	
Summadevi 	SUDV 	
Summer Hill 	SHZ 	
Sumreri 	SMRR 	
Sunam 	SFM 	Punjab
SundaraperumalKoil 	SPL 	Tamil Nadu
Sunderabad 	SNBD 	
Sundlak 	SDLK 	
Supaul 	SOU 	Bihar
Suraimanpur 	SIP 	
Surajgarh 	SRGH 	
Surajpur 	SUPR 	Chhattisgarh
Surajpur Road 	SJQ 	
Surat 	ST 	Gujarat 	WR/Western Railway 	
Suratgarh Junction 	SOG 	Rajasthan
Surathkal 	SL 	Karnataka 	Konkan Railway 	
Suravali 	SRVX 	
Sureli 	SURL 	
Surendranagar 	SUNR 	Gujarat
Suriawan 	SAW 	
Surla Road 	SLRD 	Odisha
Surpura 	SPO 	
Suwansa 	SWS 	
Suwasra 	SVA 	
Swamimalai 	SWI 	Tamil Nadu
Swarupganj 	SRPJ 	
T
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Tadali 	TAE 	Maharashtra 			
Tadepalligudem 	TDD 	Andhra Pradesh 			
Tadipatri 	TU 	Andhra Pradesh 			
Tadwal 	TVL 				
Tahsil Bhadra 	TSD 				
Tahsil Fatehpur 	TSF 				
Tajpur 	TJP 				
Tajpur Dehma 	TJD 				
Tamluk 	TMZ 	West Bengal 			
Tamuriya 	Madhubani 	Bihar 			
Takal 	TAKL 				
Takari 	TKR 				
Takarkhede 	TKHE 				
Takia 	TQA 				
Taksal 	TSL 				
Taku 	TAKU 				
Talaiyuthu 	TAY 				
Talaja 	TJA 				
Talakhajuri 	TLKH 				
Talala Junction 	TAV 	Gujarat 			
Talavli 	TLZ 				
Talbahat 	TBT 	Uttar Pradesh 			
Talcher 	TLHR 	Odisha 			
Talchhapar 	TLC 				
Talegaon Dabhade 	TGN 				
Talguppa 	TLGP 	Karnataka 			
Talheri Buzurg 	THJ 				
Talli Saidasahu 	TSS 				
Talod 	TOD 				
Taloja 		Maharashtra 	CR/Central
Talwandi 	TWB 	Punjab 			
Tambaram 	TBM 	Tamil Nadu 			
Tamkuhi Road 	TOI 			
Tanakpur 	TPU 	Uttarakhand 			
Tanda Urmar 	TDO 				
Tandur 	TDU 	Telangana 			
Tangla 	TNL 				
Tangra 	TRA 	West Bengal 			
Tankuppa 	TKN 				
Tanuku 	TNKU 	Andhra Pradesh 			
Tanur 	TA 	Kerala 			
Tapa 	TAPA 	Punjab 			
Tapri 	TPZ 	Uttar Pradesh 			
Tarabari 	TRBE 	Assam 	NFR/Northeast Frontier 	69 m 	[188]
Taradevi 	TVI 				
Tarak Nagar 	TNX 				
Tarana Road 	TAN 				
Taranga Hill 	TRAH 				
Taraori 	TRR 	Haryana 			
Taregna 	TEA 				
Targaon 	TAZ 				
Tarighat 	TRG 				
Tarlupadu 	TRL 				
Tarn Taran 	TTO 	Punjab 			
Tarsai 	TRSR 				
Tarsari Muria 	TRSR 				
Tatanagar Junction 	TATA 	Jharkhand 			
Tatibahar 	TBH 				
Tatisilwai 	TIS 	Jharkhand 			
Teghra 	TGA 				
Teharka 	TKA 				
Telam 	TQM 				
Tellicherry 	TLY 	Kerala 			
Tenali Junction 	TEL 	Andhra Pradesh 			
Theni 	TENI 	Tamil Nadu 			
Tenkasi 	TSI 	Tamil Nadu 			
Tenmalai 	TML 	Tamil Nadu 			
Tetelia 	TTLA 	Assam 	NFR/Northeast Frontier 	57 m 	[189]
Tetulmari 	TET 				
Tezpore 	TZTB 	Assam 			
Thakurkuchi 	TKC 	Assam 	NFR/Northeast Frontier 	80 m 	[190]
Thakurli 		Maharashtra 	CR/Central
Than Junction 	THAN 	Gujarat 			
Thana Bihpur Junction 	THB 	Bihar 			
Thandla Rd 	THDR 	Madhya Pradesh 			
Thane 	TNA 	Maharashtra 	CR/Central/Trans-Harbour 		
Thanjavur 	TJ 	Tamil Nadu 			
Thathana Mithri 	THMR 				
Thawe Junction 	THE 	Maharashtra 			
Thekeraguri 	TGE 	Assam 	NFR/Northeast Frontier 	64 m 	[191]
Therubali 	THV 	Odisha 			
Thrissur 	TCR 	Kerala 		
Trivandrum Central 	TVC 	Kerala 			[192]
Thirumullaivoyal 	TMVL 	Tamil Nadu 	SR/Southern 	21.73 m 	
Thiruninravur 	TI 	Tamil Nadu 	SR/Southern 	37 m 	
Thiruvananthapuram Pettah 	TVP 	Kerala 			[193]
Thiruvarur Junction 	TVR 	Tamil Nadu 			
Tiruvallur 	TRL 	Tamil Nadu 	SR/Southern 	47.46 m 	
Thivim 	THVM 	Goa 			
Thokur 	TOK 	Karnataka 			
Thuria, India 	THUR 				
Tibi 	TIBI 	Rajasthan 			
Tihu 	TIHU 	Assam 	NFR/Northeast Frontier 	46 m 	[194]
Tikaria 	TKYR 				
Tikekarwadi 	TKKD 				
Tikunia 	TQN 				
Tilak Bridge 	TKJ 	Delhi 			
Tilak Nagar 		Maharashtra 	Harbour (CR)
Tilaru 	TIU 	Andhra Pradesh 			
Tilaiya 	TIA 	Bihar 			
Tilda 	TLD 	Chhattisgarh 			
Tilhar 	TLH 				
Tilrath 	TIL 				
Tilwara 	TWL 				
Timarni 	TBN 	Madhya Pradesh 			
Timba Road 	TBA 				
Timmapur 	TMX 	Andhra Pradesh 			
Tinai Ghat 	TGT 				
Tindivanam 	TMV 	Tamil Nadu 			
Tinpahar Junction 	TPH 	Jharkhand 			
Tinsukia Junction 	TSK 	Assam 			
Tipkai 	TPK 	Assam 	NFR/Northeast Frontier 	43 m 	[195]
Tipling 	TPG 				
Tiptur 	TTR 				
Tiruchirapalli Fort 	TP 	Tamil Nadu 			
Tirodi 	TRDI 				
Tirora 	TRO 	Maharashtra 			
Tiruchirapalli 	TPJ 	Tamil Nadu 	SR/Southern Railway 	85m 	[196]
Tiruchendur 	TCN 	Tamil Nadu 	SR/Southern Railway 	5m 	[197]
Tiruchirapalli PLKI 	TPE 	Tamil Nadu 			
Tirukoilur 	TRK 	Tamil Nadu 			
Tirumangalam 	TMQ 	Tamil Nadu 			
Tirumalai Hills OA 	TTH 				
Tirunagesvaram 	TRM 	Tamil Nadu 			
Tirunelveli Junction 	TEN 	Tamil Nadu 	SR/Southern Railway 	45m 	[198]
Tirupadripuliyur 	TDPR 	Tamil Nadu 			
Tirupati 	TPTY 	Andhra Pradesh 			
Tirupattur Junction 	TPT 	Tamil Nadu 			
Tiruppappuliyur 	CUD 	Tamil Nadu 			
Tiruppur 	TUP 	Tamil Nadu 			
Tirur 	TIR 	Kerala 			
Tiruttani 	TRT 	Tamil Nadu 			
Tiruttangal 	TTL 	Tamil Nadu 	SR/Southern 	90 m 	[199]
Tiruturaipundi Junction 	TTP 	Tamil Nadu 			
Tiruvalla 	TRVL 	Kerala 			
Tiruvangur 	TVF 				
Tiruvannamalai 	TNM 	Tamil Nadu 			
Tiruverumbur 	TRB 	Tamil Nadu 			
Tiruvidaimarudur 	TDR 	Tamil Nadu 			
Tiruvottiyur 	TVT 	Tamil Nadu 	SR/Southern 	7 m 	
Tisi 	TISI 				
Tisua 	TSA 				
Titabar 	TTB 				
Titagarh 	TGH 	West Bengal 			
Titlagarh Junction 	TIG 	Odisha 	ECoR/East Coast 		
Titwala 	TL 	Maharashtra 	CR/Central
Tivari 	TIW 				
Toda Rai Singh 	TDRS 				
Todarpur 	TDP 				
Tohana 	TUN 				
Toranagallu 	TNGL 	Andhra Pradesh 			
Tori 	TORI 	Jharkhand 			
Trichur 	TCR 	Kerala 			
Trikarpur 	TKQ 	Kerala 			
Trilochan Mahdo 	TLMD 				
Tripunittura 	TRTR 	Kerala 			
Tondiarpet 	TNP 	Tamil Nadu 	SR/Southern 	5 m 	
Tsunduru 	TSR 				
Tughlakabad 	TKD 	Delhi 			
Tukaithad 	TTZ 				
Tulsipur 	TLR 				
Tulwara Jhil 	TLI 				
Tumkur 	TK 	Karnataka 			
Tumsar Road 	TMR 	Maharashtra 			
Tundla Junction 	TDL 	Uttar Pradesh 			
Tuni 	TUNI 	Andhra Pradesh 			
Turbhe 	TUH 	Maharashtra 	Trans-Harbour (CR)
Turtipar 	TTI 				
Tuti Melur 	TME 				
Tuticorin 	TN 	Tamil Nadu 			
Tuwa 	TUWA 				
Twining Ganj 	TWG 				
Tyada 	TXD 	Andhra Pradesh 			
U
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Uchana 	UCA 	Haryana 	
Udhampur 	UDH 	Jammu & Kashmir 	
Udaipur City 	UDZ 	Rajasthan 	
Udalguri 	ULG 	Assam 	
Udalkachar 	UKR 		
Udasar 	UDS 	Rajasthan 	
Udgir 	UDGR 	Maharashtra 	
Udhna Junction 	UDN 	Gujarat 	
Udramsar 	UMS 		
Udupi 	UD 	Karnataka 	Konkan Railway 	
Udvada 	UVD 	Gujarat 	
Ugar Khurd 	UGR 	Karnataka 	
Ugrasenpur 	URPR 		
Ugwe 	UGWE 		
Ujhani 	UJH 	Uttar Pradesh 	
Ujiarpur 	UJP 	Bihar 	
Ujjain Junction 	UJN 	Madhya Pradesh 	
Ukai Songadh 	USD 		
Ukshi 	UKC 	Maharashtra 	
Ulavapadu 	UPD 	Andhra Pradesh 	
Ulhasnagar 	ULNR 	Maharashtra 	CR/Central
Ullal 	ULL 	Karnataka 	
Umar Tali 	UTA 		
Umaria 	UMR 	Madhya Pradesh 	
Umbargam Road 	UBR 	Gujarat 	
Umed 	UMED 	Maharashtra 	
Umra 	UMRA 		
Umreth 	UMH 	Gujarat 	
Umri Maharashtra 	UMRI 	Maharashtra 	
Umroli 	UOI 	Maharashtra 	WR/Western
Una 	UNA 	Gujarat 	
Una Himachal 	UHL 	Himachal Pradesh 	
Unai Vansada Rd 	UNI 		
Unchahar Junction 	UCR 	Uttar Pradesh 	
Unchaulia 	UCH 		
Unchdih 	UND 		
Unchhera 	UHR 		
Unchi Bassi 	UCB 		
Undasa Madhawpu 	UDM 	Madhya Pradesh 	
Unhel 	UNL 	Madhya Pradesh 	
Unjalur 	URL 	Tamil Nadu 	
Unjha 	UJA 	Gujarat 	
Unkal 	UNK 		
Unnao Junction 	ON 	Uttar Pradesh 	
Uplai 	UPI 		
Upleta 	UA 	Gujarat 	
Uppal 	OPL 	Telangana 	
Uppalavai 	UPW 		
Urdauli 	UDX 		
Uruli Kanchan 	URI 	Maharashtra 	
Usmanpur 	UPR 		
Utarlai 	UTL 		
Utarsanda 	UTD 		
Utrahtia 	UTR 		
Uttarkathani 	UKE 		
Uttarpara 	UPA 	West Bengal 	
Uttukuli 	UKL 	Tamil Nadu 	
Udumalpettai 	UDT 	Tamil Nadu 	
V
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Vadal 	VAL 		
Vadali 	VAE 	Andhra Pradesh 	
Vadgaon 	VDN 	Maharashtra 	
Vadiya Devli 	VDV 		
Vadnagar 	VDG 	Gujarat 	
Vadod 	VXD 		
Vadodara Junction 	BRC 	Gujarat 	WR/Western
Vadtal Swaminarayan 	VTL 	Gujarat 	
Vadviyala 	VVL 		
Vaghli 	VGL 		
Vaibhavwadi Rd 	VBW 	Maharashtra 	
Vaikom 	VARD 	Kerala 	SR/Southern
Vaitarna 	VTN 	Maharashtra 	WR/Western
Vaitheeswarankoil 	VDL 	Tamil Nadu 	
Valadar 	VLDR 		
Valivade 	VV 	Maharashtra 	
Vallabh Vidyanagar 	VLYN 	Gujarat 	
Vallikkunnu 	VLI 	Kerala 	
Valliyur 	VLY 	Tamil Nadu 	
Valsad 	BL 	Gujarat 	
Vedchha 	VDH 	Gujarat 	
Vambori 	VBR 		
Vangaon 	VGN 	Maharashtra 	WR/Western
Vangal 	VGL 	Tamil Nadu 	
Vangani 		Maharashtra 	CR/Central
Vaniyambadi 	VN 	Tamil Nadu 	SR/Southern
Vapi 	VAPI 	Gujarat 	WR/Western
Varahi 	VRX 		
Varanasi City 	BCY 	Uttar Pradesh 	
Varanasi Junction 	BSB 	Uttar Pradesh 	
Varangaon 	VNA 	Maharashtra 	
Varkala Sivagiri Station 	VAK 	Kerala 	
Vartej 	VTJ 	Gujarat 	
Vasad Junction 	VDA 		
Vasai Road 	BS 	Maharashtra 	WR/Western/CR/Central
Vasco da Gama 	VSG 	Goa 	
Vashi 	V 	Maharashtra 	Harbour/Trans-Harbour (CR)
Vasind 	VSD 	Maharashtra 	CR/Central
Vatva 	VTA 		
Vavdi 	VVD 		
Vavdi Road 	VVF 		
Vavera 	VVV 		
Vayalpad 	VLD 		
Veer 	VEER 	Maharashtra 	KR / Konkan Railway 	6 m 	[200]
Vellore Cantonment 	VLR 	Tamil Nadu 	
Vellore Town 	VT 	Tamil Nadu 	
Veraval 	VRL 	Gujarat 	
Verka Junction 	VKA 	Punjab 	
Verna 	VEN 	Goa 	
Vetapalemu 	VTM 	Andhra Pradesh 	
Vidisha 	BHS 	Madhya Pradesh 	
Vidyasagar 	VDS 		
Vidyavihar 	VVH 	Maharashtra 	CR/Central
Vijapur 	VJF 	Gujarat 	
Vijayawada Junction 	BZA 	Andhra Pradesh 	SCR/South Central Railway 		[201]
Vijaypur Jammu 	VJPJ 	Jammu and Kashmir 	
Vijpadi Road 	VJD 		
Vikarabad Junction 	VKB 	Telangana 	
Vikhroli 		Maharashtra 	CR/Central
Vikramgarh Alot 	VMA 		
Vikramnagar 	VRG 	Madhya Pradesh 	
Vilad 	VL 		
Vilavade 	VID 		
Vile Parle 	VLP 	Maharashtra 	WR/Western/Harbour (CR)
Villivakkam 	VLK 	Tamil Nadu 	SR/Southern 	10.25 m 	
Villupuram Junction 	VM 	Tamil Nadu 	
Vindhyachal 	BDL 	Uttar Pradesh 	
Vinukonda 	VKD 	Andhra Pradesh 	
Viramgam Junction 	VG 	Gujarat 	
Virar 	VR 	Maharashtra 	WR/Western
Virarakkiyam 	VRQ 		
Virbhadra 	VRH 		
Virdel Road 	VRD 		
Virpur 	VRR 	Gujarat 	
Virudunagar Junction 	VPT 	Tamil Nadu 	
Visapur 	VPR 	Maharashtra 	
Visavadar 	VSW 	Gujarat 	
Visakhapatnam Junction 	VSKP 	Andhra Pradesh 	
Vishvamitri 	VS 	Gujarat 	
Visnagar 	VNG 	Gujarat 	
Viswanath Chrli 	VNE 		
Vithalwadi 		Maharashtra 	CR/Central
Viveka Vihar 	VVB 		
Vizianagaram Junction 	VZM 	Andhra Pradesh 	
V. O. C. Nagar 	VOC 	Tamil Nadu 	SR/Southern 	5 m 	
Vondh 	VON 		
Vriddhachalam Junction 	VRI 	Tamil nadu 	
Vrindavan 	BDB 	Uttar Pradesh 	
Vyara 	VYA 	Gujarat 	
Vyasarpadi Jeeva 	VJM 	Tamil Nadu 	SR/Southern 	5 m 	
Vyasnagar 	VYN 		
W
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Wadakanchery 	WKI 	Kerala 	
Wadala Road 		Maharashtra 	Harbour (CR)
Wadhwan City 	WC 	Gujarat 	
Wadi Junction 	WADI 	Karnataka 	
Wadiaram 	WDR 		
Waghoda 	WGA 		
Wadoda 	WDD 	Maharashtra 	
Wadrengdisa 	WDA 	Assam 	NFR/Northeast Frontier 	352 m 	[202]
Wair 	WAIR 	Rajasthan 	
Walajah Road Junction 	WJR 	Tamil Nadu
Waltair 	WAT 	Andhra Pradesh 	
Wan Road 	WND 	Maharashtra 	
Wankaner Junction 	WKR 	Gujarat 	
Wanparti Road 	WPR 	Telangana 	
Wansjaliya 	WSJ 		
Warangal 	WL 	Telangana 	
Wardha East 	WRE 	Maharashtra 	
Wardha Junction 	WR 	Maharashtra 	
Waria 	OYR 	West Bengal 	
Waris Aleganj 	WRS 	Uttar Pradesh 	
Warora 	WRR 	Maharashtra 	
Washim 	WHM 	Maharashtra 	
Wathar 	WTR 	Maharashtra 	
Wellington 	WEL 	Tamil Nadu 	
West Mambalam 	MBM 	Tamil Nadu
Wena 	WENA 		
Whitefield 	WFD 	Karnataka 	
Wimco Nagar 	WCN 	Tamil Nadu 	SR/Southern 	9 m 	
Wyndhamganj 	WDM 	Uttar Pradesh 	
Y
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Yadgir 	YG 	Karnataka 	
Yamuna 	JAB 	Uttar Pradesh 	
Yavatmal Terminus 	YTL 	Maharashtra 	
Yedakumeri 	YDK 	Karnataka 	
Yelahanka Junction 	YNK 	Karnataka 	
Yeliyur 	Y 		
Yeola 	YL 	Maharashtra 	
Yerraguntla 	YA 	Andhra Pradesh 	
Yesvantpur Junction 	YPR 	Karnataka 	
Yevat 	YT 		
Yusufpur 	YFP 	Uttar Pradesh 	
Z
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Zafarabad Junction 	ZBD 	Uttar Pradesh 	
Zahirabad 	ZB 	Telangana 	
Zamania 	ZNA 	Uttar Pradesh 	
Zampini 	ZPI 	Andhra Pradesh 	
Zawar 	ZW 	Rajasthan 	

zankhvav znk [Gujarat]
